SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526851,AREX IND.   ,T ,Q,32.05,32.05,30.05,30.05,30.05,30.55,8,503,15125.00,
526853,BILCARE LTD.,B ,Q,56.95,57.00,55.00,55.90,55.90,56.90,775,62799,3528400.00,
526859,INTER ST.FIN,B ,Q,0.27,0.27,0.26,0.26,0.26,0.26,4,2740,732.00,
526861,RISHI LASER ,B ,Q,14.00,14.96,14.00,14.95,14.96,14.00,15,1250,18496.00,
526865,JAINCO PROJ.,B ,Q,7.19,7.19,7.19,7.19,7.19,6.85,14,3115,22396.00,
526871,INTEC CAP   ,B ,Q,109.65,109.65,109.65,109.65,109.65,108.00,4,8,877.00,
526873,RAJ.GASES LT,T ,Q,9.15,9.15,9.15,9.15,9.15,9.60,2,500,4575.00,
526881,FINANC.TEC. ,B ,Q,190.00,190.90,183.25,185.65,185.65,189.05,4425,106620,19878445.00,
526885,SARLA PER F ,B ,Q,415.95,420.00,400.20,403.45,400.20,416.15,43,567,236421.00,
526893,SRINIVASA HA,B ,Q,90.25,100.00,90.25,97.10,98.90,99.00,20,514,50646.00,
526899,HIMALAYA INT,B ,Q,9.70,10.14,9.70,10.01,10.07,9.98,83,12248,122489.00,
526905,NILCHEM IND ,T ,Q,7.16,7.16,7.16,7.16,7.16,7.02,2,236,1689.00,
526917,CHD DEV LTD ,B ,Q,18.25,18.75,17.85,18.10,18.10,18.55,554,309907,5651216.00,
526921,21ST CEN.MGM,B ,Q,25.35,25.35,23.80,23.80,23.80,24.15,91,58249,1401708.00,
526927,DION        ,B ,Q,91.45,91.45,85.00,87.70,86.00,88.25,207,10724,934828.00,
526931,HARIYANA SH.,B ,Q,61.50,61.50,61.00,61.00,61.00,61.40,20,4500,274575.00,
526945,TYROON TEA  ,B ,Q,50.95,50.95,50.00,50.00,50.00,50.90,12,455,22754.00,
526947,LA-OPALA RG ,B ,Q,451.00,456.90,447.70,448.70,448.70,448.00,341,1843,830313.00,
526951,GOLDEN LAMIN,B ,Q,78.15,78.15,75.00,75.65,75.65,79.35,273,15448,1175639.00,
526953,VENUS REMEDI,B ,Q,223.90,223.90,213.50,215.90,215.90,221.60,2399,47710,10367914.00,
526955,ABL BIO-TECH,T ,Q,2.47,2.47,2.47,2.47,2.47,2.60,21,7860,19414.00,
526957,UV BOARDS   ,B ,Q,4.56,4.56,4.56,4.56,4.56,4.80,10,408,1860.00,
526971,DHOOT I.FIN.,B ,Q,21.60,21.60,18.10,19.85,19.75,19.95,30,1885,35626.00,
526981,SHRI BAJRANG,B ,Q,28.15,28.15,28.15,28.15,28.15,29.60,2,1,28.00,
526987,URJA GLOBAL ,B ,Q,42.00,43.40,40.90,40.95,40.95,43.05,174,37627,1567741.00,
527001,ASHAPURA LTD,B ,Q,63.00,64.50,63.00,63.25,63.50,63.55,575,23821,1516757.00,
530001,GUJ.ALKALI  ,B ,Q,191.95,192.00,189.35,190.40,190.40,191.90,525,7681,1461591.00,
530005,INDIA CEM.  ,A ,Q,95.50,98.25,92.65,94.60,94.60,95.25,9109,772465,73217075.00,
530007,JK TYRE IND ,B ,Q,603.85,641.00,600.00,637.75,637.75,597.85,22597,480977,300922471.00,
530011,MANGLR.CHEM ,B ,Q,83.40,83.40,79.75,81.25,82.00,81.95,409,11812,956083.00,
530017,STD.INDUST. ,T ,Q,17.30,17.30,16.55,17.00,17.00,17.00,24,4591,77263.00,
530019,JUBILANT    ,A ,Q,133.00,134.85,133.00,134.30,134.40,133.75,235,10361,1391548.00,
530023,FORTUNE FIN.,B ,Q,144.90,144.90,135.00,141.45,142.30,140.90,12,19,2715.00,
530027,AADI INDUS L,B ,Q,2.23,2.25,2.23,2.23,2.23,2.34,13,7600,16958.00,
530043,ACKNIT IND  ,B ,Q,51.50,55.90,50.00,50.40,53.90,51.95,24,1322,66915.00,
530047,RAISAHEB RCK,B ,Q,140.00,143.95,132.10,136.00,136.00,141.75,452,156536,21721765.00,
530049,J.J.EXPORTER,B ,Q,9.00,9.00,9.00,9.00,9.00,8.69,2,1,9.00,
530057,IVEE INJECTA,T ,Q,4.51,4.51,4.51,4.51,4.51,4.51,2,200,902.00,
